date;player;player_race;player_score;player_id;opponent;opponent_race;opponent_score;opponent_id;score_match;tier;url;tournament
11/18/2022;Lambo;Z;2;4049;Nina;P;0;317;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Nina;P;2;317;binski;T;0;272;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Lambo;Z;0;4049;trigger;P;2;21244;0–2;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;trigger;P;2;21244;binski;T;0;272;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Lambo;Z;2;4049;Nina;P;0;317;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;MaNa;P;2;58;Spirit;T;0;4452;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Dolan;T;0;9849;Spirit;T;2;4452;0–2;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Elazer;Z;2;5847;MaNa;P;1;58;2–1;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Spirit;T;0;4452;MaNa;P;2;58;0–2;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Elazer;Z;2;5847;Dolan;T;0;9849;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Ryung;T;2;35;Future;T;0;13017;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Future;T;2;13017;DnS;P;1;4521;2–1;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Solar;Z;2;1793;Ryung;T;0;35;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Ryung;T;2;35;DnS;P;0;4521;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Solar;Z;2;1793;Future;T;0;13017;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;NightMare;P;1;8148;Silky;Z;2;6058;1–2;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Silky;Z;2;6058;Azure;T;0;3501;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Kelazhur;T;2;4105;NightMare;P;1;8148;2–1;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;NightMare;P;2;8148;Azure;T;0;3501;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Kelazhur;T;2;4105;Silky;Z;0;6058;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;ShaDoWn;P;2;5409;Timorus;T;0;10579;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Padre;P;0;6173;Timorus;T;2;10579;0–2;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;ShaDoWn;P;0;5409;Gerald;P;2;8913;0–2;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Gerald;P;2;8913;Timorus;T;1;10579;2–1;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;ShaDoWn;P;2;5409;Padre;P;0;6173;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;soO;Z;2;125;Rengen;P;0;9419;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Galeforce;P;0;23966;Rengen;P;2;9419;0–2;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;soO;Z;0;125;trigger;P;2;21244;0–2;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;trigger;P;2;21244;Rengen;P;0;9419;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;soO;Z;2;125;Galeforce;P;0;23966;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;BeNeFiT;P;0;21898;Rob;P;2;10994;0–2;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Harstem;P;2;214;BeNeFiT;P;0;21898;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;binski;T;2;272;Rob;P;0;10994;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Harstem;P;2;214;binski;T;0;272;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;binski;T;2;272;Rob;P;1;10994;2–1;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;DisReSpeCT;T;0;12178;MaNa;P;2;58;0–2;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Cognite;P;0;22170;DisReSpeCT;T;2;12178;0–2;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Ryung;T;2;35;MaNa;P;0;58;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;MaNa;P;2;58;DisReSpeCT;T;0;12178;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Ryung;T;2;35;Cognite;P;0;22170;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;DnS;P;2;4521;FoxeR;T;0;9477;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Steadfast;Z;0;7942;FoxeR;T;2;9477;0–2;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Spirit;T;2;4452;DnS;P;0;4521;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;DnS;P;2;4521;FoxeR;T;0;9477;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Spirit;T;2;4452;Steadfast;Z;0;7942;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;PtitDrogo;P;2;5087;JonSnow;Z;0;4388;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;JonSnow;Z;2;4388;Mixu;Z;0;15254;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Nice;P;2;8106;PtitDrogo;P;0;5087;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;PtitDrogo;P;2;5087;Mixu;Z;1;15254;2–1;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Nice;P;2;8106;JonSnow;Z;0;4388;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;GunGFuBanDa;P;2;4370;Raza;T;0;768;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;PandaBearMe;Z;1;5602;Raza;T;2;768;1–2;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Scarlett;Z;2;23;GunGFuBanDa;P;1;4370;2–1;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;GunGFuBanDa;P;2;4370;Raza;T;0;768;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Scarlett;Z;2;23;PandaBearMe;Z;0;5602;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
11/18/2022;Vindicta;T;2;8169;MCanning;P;0;9237;2–0;S;http://aligulac.com/results/events/133044;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta
10/16/2022;Reynor;Z;3;5414;Clem;T;4;5878;3–4;S;http://aligulac.com/results/events/133047;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/EU
10/16/2022;Serral;Z;1;485;Clem;T;3;5878;1–3;S;http://aligulac.com/results/events/133047;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/EU
10/15/2022;Clem;T;3;5878;ShoWTimE;P;0;2170;3–0;S;http://aligulac.com/results/events/133047;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/EU
10/15/2022;SKillous;P;1;8676;ShoWTimE;P;3;2170;1–3;S;http://aligulac.com/results/events/133047;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/EU
10/15/2022;HeroMarine;T;1;258;Clem;T;3;5878;1–3;S;http://aligulac.com/results/events/133047;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/EU
10/15/2022;Serral;Z;2;485;Reynor;Z;3;5414;2–3;S;http://aligulac.com/results/events/133047;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/EU
10/14/2022;ShoWTimE;P;3;2170;GunGFuBanDa;P;1;4370;3–1;S;http://aligulac.com/results/events/133047;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/EU
10/14/2022;MaxPax;P;1;19591;Clem;T;3;5878;1–3;S;http://aligulac.com/results/events/133047;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/EU
10/14/2022;Reynor;Z;3;5414;HeroMarine;T;1;258;3–1;S;http://aligulac.com/results/events/133047;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/EU
10/14/2022;Serral;Z;3;485;SKillous;P;0;8676;3–0;S;http://aligulac.com/results/events/133047;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/EU
10/13/2022;GunGFuBanDa;P;3;4370;Krystianer;P;1;14887;3–1;S;http://aligulac.com/results/events/133047;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/EU
10/13/2022;ShoWTimE;P;3;2170;Spirit;T;0;4452;3–0;S;http://aligulac.com/results/events/133047;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/EU
10/13/2022;Clem;T;3;5878;Lambo;Z;1;4049;3–1;S;http://aligulac.com/results/events/133047;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/EU
